	RestaurantID	Name	address	Checkins	Reviews	Recommended	Rating	range	
1055	kYXnTyi3ucyxoswK9bvzCQ	Jimmy John's	3444 Forbes Ave	134.0	34	Worth Visiting	3.8	4.0	
1056	IBGrQ6YUywBp1Hqu9c1LZQ	Bocktown Beer and Grill	690 Chauvet Dr	557.0	196	Must Visit!	3.8	4.0	
1057	VVTrM-J-3qSQv0mGJF5fbQ	The Backdraft Bar & Grille	3049 Churchview Ave	6.0	12	At your own risk	3.7	4.0	
1058	EhlOUjd2dh52SV_XfoORSA	Sesame Inn Chinese Restaurant	715 Washington Rd	83.0	69	Worth Visiting	3.7	4.0	
1059	LtPnsCPkCb41VG5fQr18IQ	Little Caesars	5430 Centre Ave	37.0	10	Its your say finally!	2.5	2.0	
1060	LZY382ncwmmYLVKUjB1SFg	The Pop Stop Snack Shop	4401 Penn Ave, Fl 3	61.0	4	At your own risk	3.5	4.0	
1061	uNBVnx12y-cRYSxukmTfnQ	Fresh Healthy Cafe	100 Robinson Ctr Dr	5.0	15	Worth Visiting	3.9	4.0	
1062	50KEvLtQl9Vv4YE1vs681Q	Thai Foon	1950 Settlers Ridge Center Dr	417.0	147	Must Visit!	3.4	3.0	
1063	f4Fwv8ClqR35p5chZWKSLQ	Italian Village Pizza	580 Old Clairton Rd	2.0	4	At your own risk	3.2	3.0	
1064	j-5O-Ehd2eaCHYgmTSfoRw	Chipotle Mexican Grill	211 Forbes Ave	284.0	48	At your own risk	3.4	3.0	
1065	EXF-imcOSptiuzlirPjljA	Oya Sushi & Korean Grill	325 Mt Lebanon Blvd	53.0	51	Worth Visiting	4.2	4.0	
1066	5jSwodZ2cLIgD0SLGXYbeg	City Buffet & Hibachi Grill	3500 William Penn Hwy	4.0	8	Its your say finally!	2.2	2.0	
1067	dUpQASSr7YfrfW1sB9Y-UA	There Ultra Lounge	931 Liberty Ave	33.0	8	Its your say finally!	2.8	3.0	
1068	YO0wmR-mgb_2dNCSyZFoaQ	Domino's Pizza	1019 W View Park Dr	4.0	18	Its your say finally!	2.0	2.0	
1069	scIbMKZIigMz4w5Q2SltTg	Carson City Saloon	1401 E Carson St	247.0	37	At your own risk	3.1	3.0	
1070	QQMHSov0KBlBSfb7PXOcXg	Sapporo Japanese Steakhouse	4260 Steubenville Pike	34.0	17	At your own risk	3.5	4.0	
1071	_jdEeATPzBYYBM0Y9W31Bg	Sammy's Famous Corned Beef	217 9th St	94.0	39	At your own risk	3.4	3.0	
1072	VaQhUU3P4Z5A3oYPsEMbkw	Tazza D'oro	1125 N Highland Ave	497.0	140	Must Visit!	4.3	4.0	
1073	nk7BE6tOEdhNcbQcaEtGCw	Szmidt's Old World Deli	957 Liberty Ave	70.0	22	Worth Visiting	4.5	4.0	
1074	6hKY8sj-ikAQdzrkrBcvuQ	Cafe io	300 Beverly Rd	157.0	89	Must Visit!	4.3	4.0	
1075	fZGTgKUNKKuOKC2tg4pQFw	Bangal Kabab House and Restaurant	320 Atwood St	109.0	124	Must Visit!	4.1	4.0	
1076	bITJXsOT4hCqahJc1dHMDQ	My Big Fat Greek Gyro	431 Market St	50.0	23	At your own risk	3.0	3.0	
1077	zWFuGjtmzekVBTL0muNsXw	Applewood Smoke Burger	5721 Bryant St	60.0	60	Must Visit!	4.4	4.0	
1078	nmBU1vK_3pkF08guLEoUjA	Club Sandwich & Deli	713 Main St	20.0	8	Worth Visiting	4.1	4.0	
1079	yAWSOUNFcfobOT_FRg_7Gg	The Melting Pot - Pittsburgh	125 W Station Square Dr	243.0	137	Must Visit!	4.0	4.0	
1080	MEyguHG-U-Fy1qkK_Yf_FQ	Stuff'd Pierogi Bar	130 7th St	26.0	50	At your own risk	3.1	3.0	
1081	09pf_DnQV5Y5y2reoIPXlw	Primanti Bros.	5491 Penn Ave	25.0	25	Worth Visiting	3.7	4.0	
1082	6dDItJbFIwYCmoLZF3iTcg	Popeyes Louisiana Kitchen	3616 5th Ave	87.0	25	Its your say finally!	1.9	2.0	
1083	gNMkHi3V_YZLZihhwYFPCg	Panera Bread	5301 Grove Rd	4.0	8	At your own risk	3.1	3.0	
1084	gYY9U9CXRS12O-oUFoO0cg	Panera Bread	3401 Boulevard Of The Allies	204.0	32	At your own risk	2.9	3.0	
1085	x5G0GUkGnlWtM49Qe4nHog	Palmyra Mediterrean Cuisine	10 Smithfield St	34.0	38	Must Visit!	4.5	4.0	
1086	vSXum5CZEgnouVyPo5BTWA	Pizza 412	2080 Saw Mill Run Blvd	6.0	14	At your own risk	3.1	3.0	
1087	0VDcJitRHh5uJnkjymu_6A	Fox & Hound English Pub & Grille	8000 McKnight Rd, Ste 2002	53.0	28	Its your say finally!	2.4	2.0	
1088	PqBZ88vOqctCc0fRm2sXQg	17th Street Cafe	75 S 17th St	42.0	32	At your own risk	3.4	3.0	
1089	ivugOYd-QcXVEfnm1OyqZA	Beto's Pizza	1473 Banksville Rd	259.0	162	Must Visit!	3.7	4.0	
1090	zJ9NdZoehzdURLEKUKcMIg	Pizza Romano	219 Atwood St	20.0	23	Its your say finally!	2.8	3.0	
1091	ZcYBeh-_ubSsZLJA97PSLA	Mm Mm Pizza	5208 Clairton Blvd	10.0	11	At your own risk	3.5	4.0	
1092	HyvavSam_sME5Q3O3aR2Bg	Urban Hookah Lounge	416 Semple St	11.0	9	Worth Visiting	3.9	4.0	
1093	JHZzncoaHhqSn1Y9q6u_Fw	Kanok	242 S Highland Ave	26.0	17	At your own risk	3.6	4.0	
1094	azE1DNVQFBU8boVbaJhj7w	Lidia's	1400 Smallman St	434.0	398	Jewel of a place!	3.4	3.0	
1095	hcryG9RkmK9oCELYLHukiQ	Supremo's Pizzeria	120 Three Degree Rd, Ste C	8.0	9	At your own risk	3.8	4.0	
1096	OQvChaBImI8X5B3aai8btg	Waffles Incaffeinated	2517 E Carson St	690.0	386	Jewel of a place!	3.7	4.0	
1097	9DnHnAbd5sciiBHrQs7DJA	The Pizza Company	4065 Penn Ave	11.0	21	Worth Visiting	3.8	4.0	
1098	pgK0mBQLth1C3DubvmWH3w	Silky's Sports Bar & Grill	1731 Murray Ave	195.0	49	Worth Visiting	3.5	3.0	
1099	i851zomQeoY7gbrkFcvM7Q	Denny's	2701 Freeport Rd	40.0	16	Its your say finally!	2.2	2.0	
1100	hODnmsq1kK6eA0VLbFQOVw	BRAVO! Cucina Italiana	4976 McKnight Rd	145.0	52	At your own risk	2.7	3.0	
1101	iXnHrmTw-r6LNzC2MjjrWQ	Casa Rasta	2102 Broadway Ave	98.0	25	Must Visit!	4.7	5.0	
1102	w-C9LX2gMSCHZzmrsHWrsg	Nipper's Pizzeria	303 Beverly Rd	6.0	17	Its your say finally!	2.9	3.0	
1103	iK_3WktnHa_YlbWdA0Axkw	Korea Garden	414 Semple St	188.0	89	Worth Visiting	3.4	3.0	
1104	VXKIx4WUGw3jNad0BOcFYQ	DeMore's Pizzeria	1256 Evergreen Ave	14.0	18	Worth Visiting	4.1	4.0	
1105	jTFq_9_eOTwLxI0h6qEtFQ	J Clark's	9805 Mcknight Rd	16.0	18	At your own risk	2.9	3.0	
1106	wKlH90YB5RYFvJ8N3pstVw	Union Standard	524 William Penn Pl	51.0	82	Must Visit!	4.0	4.0	
1107	lvZOJWiwNymeBhOAgoy11w	Fossil Fuels Café	4400 Forbes Ave	12.0	3	At your own risk	3.7	4.0	
1108	-N94ldMGlQw_SHdfm2pi_A	Kayla's Cafe	307 N Ave	1.0	5	At your own risk	3.6	4.0	
1109	S8VRQCBrbZI04zjCOc1RAA	Las Palmas	326 Atwood St	204.0	178	Jewel of a place!	4.5	5.0	
1110	wjLgM9Ybe5shoUPRrGMmsQ	Coca Cafe	3811 Butler St	624.0	422	Jewel of a place!	3.4	3.0	
1111	RJKSLn5-N0o6-zB7nG_ZTQ	Applebee's	N Hills Vlg	30.0	6	Its your say finally!	2.5	2.0	
1112	8MSzI-4KJHpGBLiILkrtVg	Ichiban	1160 Park Manor Blvd	196.0	79	Worth Visiting	3.3	3.0	
1113	anMopnoKLimdtD4miKInBw	North Shore Deli	539 E Ohio St	28.0	23	Must Visit!	4.8	5.0	
1114	72s7cTvPgI_meydNhX-JMA	Vincent's of Green Tree	333 Mansfield Ave	147.0	73	Worth Visiting	3.3	3.0	
1115	2CNCcHA9txth664ALX1wvA	Royal Caribbean	128 S Highland Ave	19.0	23	At your own risk	3.5	3.0	
1116	_vzNvnj8ob0hAk2QXEv3Mw	Main Event Entertainment	200 Quinn Dr	26.0	13	At your own risk	3.5	4.0	
1117	c0yPNU-BqS65u0vIKP7P0w	Avenue B	5501 Centre Ave	280.0	224	Jewel of a place!	4.1	4.0	
1118	illl9cvvlgloor7GrIvwug	Max & Erma's	130 Andrew Dr	93.0	46	At your own risk	3.4	3.0	
1119	zXaW8C2qtFHGVTETEcUX9g	Cracker Barrel Old Country Store	200 Davis Blvd	257.0	63	Worth Visiting	3.8	4.0	
1120	6bR_7l9IduBaglZJbqLFWg	Amani Coffee House & Cafe	507 Foreland St	15.0	8	Worth Visiting	4.0	4.0	
1121	t5DQeB3dORfNwx9otGUrSA	Casey's Draft House	1811 E Carson St	22.0	27	At your own risk	3.4	3.0	
1122	N8FdrKl0y_E_mUOj8VSFuA	Barb's Corner Kitchen	4711 Butler St	171.0	87	Worth Visiting	3.8	4.0	
1123	FE135tFrIhxrtAkf6-A1Rw	Hardee's	1201 N Ave	48.0	14	Worth Visiting	3.9	4.0	
1124	I4LgdWKXxla8xLxQkr_oqQ	Thai Bites	2112 Penn Ave	15.0	3	Worth Visiting	4.7	5.0	
1125	zpIybGTZ0RqArG8BOX0ALQ	Franco's Restaurant	2501 Freeport Rd	11.0	6	Its your say finally!	3.0	3.0	
1126	QIELh9m9aefbDtIL_mOsMw	Vicky's Mexican Restaurant	111 Smitfield St	31.0	8	At your own risk	3.8	4.0	
1127	CqU7SXYRo9EbMwlxrSvErA	1947 Tavern	5744 1/2 Ellsworth Ave	250.0	75	Worth Visiting	3.5	4.0	
1128	GVPEk8fvR7_46_5lYch_4A	Salim's Middle Eastern Food Store	4705 Centre Ave	56.0	47	Must Visit!	4.5	4.0	
1129	1RECFIhw6tdiP4l3smu6Kw	The Yard	100 5th Ave	304.0	206	Must Visit!	3.6	4.0	
1130	CjCVFZurydHXPAM2Zu8NzA	Domino's Pizza	21 Foster Ave	6.0	14	Its your say finally!	1.9	2.0	
1131	ECXHwaJW7Lc7qDlH89Syaw	Arby's	1378 Banksville Rd	12.0	9	Its your say finally!	1.9	2.0	
1132	GDWZh4LMDiUXHcZV3XJRww	The Groove Cheesesteak Co	2000 E Carson St	152.0	72	At your own risk	3.0	3.0	
1133	FnZZzxaiW3j78AlAJ4OnFg	Allegheny Sandwich Shoppe	822 Western Ave	88.0	32	Worth Visiting	4.2	4.0	
1134	dvw21oJvQ4cZCaK9aferpA	Sonny & Jo's	2957 Banksville Rd	14.0	6	Worth Visiting	4.7	5.0	
1135	78jHxNL8wHMSq_j8KF9exA	Subway	570 Chauvet Dr	7.0	5	Its your say finally!	1.8	2.0	
1136	5bF1zC3aEqiwYEkkdcWxKQ	Lock & Dam Dog Shop	7331 Butler St	23.0	16	Worth Visiting	4.3	4.0	
1137	7xHbnGo4MXFkBm6gYSu_xg	Anthony's Coal Fired Pizza	1810 Settler's Ridge Center Dr	218.0	120	Worth Visiting	3.5	4.0	
1138	Voeq7aGDmCGMjE_SQiHwRA	Bakersfield	940 Penn Ave	606.0	457	Jewel of a place!	4.2	4.0	
1139	KTZjBkf_8Ijqb_4O7UR5ow	Istanbul Grille	600 Grant St	66.0	62	Must Visit!	4.5	5.0	
1140	leG7stzwTdc37b8Ma1TEeA	McDonald's	82 Fort Couch Rd	19.0	7	Its your say finally!	2.1	2.0	
1141	oRKyGtUsN5IcRReN7ScUwQ	Riviera Pizza & Pasta	1213 Spring Garden Ave	52.0	29	At your own risk	3.3	3.0	
1142	Q8b36PEPL61nxeQDcLBV7g	Scoops in Bloomfield	4806 Liberty Ave	66.0	40	Worth Visiting	4.1	4.0	
1143	sgeH1aWYynK1BQiouCTMtw	J & J's Family Restaurant & Catering	300 Shiloh St	80.0	36	Worth Visiting	3.7	4.0	
1144	rgohunOzrrrgdZcxkQzCgQ	Huszar	627 E North Ave	25.0	22	At your own risk	3.6	4.0	
1145	br_d4kDitXax4QOb6IaXPw	Lone Star Steakhouse & Saloon	120 Andrew Dr	6.0	5	At your own risk	3.6	4.0	
1146	RMekqD2-hGWHCjXYvp7CSg	Perlé	25 Market Square	127.0	43	At your own risk	3.3	3.0	
1147	5oc3Jva4wWS4O44a-0Jd8Q	Bread and Salt	330 Pearl St	33.0	41	At your own risk	3.3	3.0	
1148	Een2yret0IwJUpHLwcxtRg	Arancini House	615 Washington Rd	63.0	48	Must Visit!	4.7	5.0	
1149	pKC_Nxvc2gk_ovj9MJ8cSQ	Sarku Japan	1000 Ross Park Mall Dr	11.0	3	Its your say finally!	3.0	3.0	
1150	nm5yx8yvJNJYVjaRPwjnsw	Misaki	860 Saw Mill Run Blvd	3.0	44	At your own risk	3.2	3.0	
1151	v43qggsvaezDlZSC_IGJIg	Frank's Pizza & Chicken	1442 Lowrie St	16.0	18	Its your say finally!	2.7	3.0	
1152	mJ_ucQ2_3hfTsmCcKb-hgw	Sienna On The Square	22 Market Sq	340.0	200	Must Visit!	3.8	4.0	
1153	JrrY4v21k7_qYxIidhi-aw	Kelly's Bar & Lounge	6012 Penn Cir S	434.0	144	Must Visit!	3.7	4.0	
1154	qAzOcHnWerREl678su-p0A	Asian Garden	4136 Library Rd	9.0	17	Its your say finally!	2.5	2.0	
1155	Bg8xZT4-NsYLYd-WPIhgXw	Station Street Hot Dogs	6290 Broad St	278.0	105	Must Visit!	3.7	4.0	
1156	u2s_aIR9nBJnI4AiCpCyFQ	O'Leary's	1412 E Carson St	95.0	45	Worth Visiting	4.1	4.0	
1157	ijRCz1YX5Ws2UW_2G0Bz7w	Applebee's Neighborhood Grill & Bar	6570 Rt 60 Steubenville Pike	54.0	17	Its your say finally!	2.9	3.0	
1158	CwfeDdtVKcUEg_thGOlWAg	Urban Tap	216 S Highland Ave	124.0	78	Worth Visiting	3.5	4.0	
1159	r6YlsmM53fDwbRNlNl-OUQ	Starlite Lounge	364 Freeport Rd	21.0	29	At your own risk	3.3	3.0	
1160	O1ird5yRyuDFnOmYu90OoA	Round Corner Cantina	3720 Butler St	873.0	305	Must Visit!	3.3	3.0	
1161	3mbexLtpZcopAsgWmrJjVg	Michelle's Diner	740 E Warrington Ave	2.0	6	Worth Visiting	4.3	4.0	
1162	afdthOntL8hfhomIFX-NWg	Zen Asian Diner	5100 Butler St	31.0	74	At your own risk	3.0	3.0	
1163	xnmQ1-YwnQJiV4zrP2LDuw	Burger King	647-649 Smithfield Ave	4.0	5	Its your say finally!	2.4	2.0	
1164	cHTQwW-xsBVfuat5IL3dsg	Papaya Thai Cuisine & Sushi Bar	210 McHolme Dr	161.0	84	Worth Visiting	3.2	3.0	
1165	_I-z8EJ8rpXMmjTuCr5oqQ	Sunset Restaurant and Grill	2760 Saw Mill Run Blvd	5.0	4	Must Visit!	5.0	5.0	
1166	e80gyXsUZ7__eAuW7JEj_A	Antonio's Pizzeria	758 Brookline Blvd	46.0	25	At your own risk	3.7	4.0	
1167	F0-xC1-8aVxF-VdAcdouhA	Hibachi Express	4734 Liberty Ave	7.0	4	Worth Visiting	4.5	4.0	
1168	VSNUFYBQ_wOFmRXZ8SeQ4w	S&D Polish Deli	2204 Penn Ave	366.0	165	Must Visit!	4.3	4.0	
1169	QtyvwZi6JiloDNEEH_ZxLQ	Bombay Gyro's and Lunch Box	212 10th St	30.0	26	Worth Visiting	4.0	4.0	
1170	UdE2E77qVQRLNxwSy9SJ3Q	Robbie's Super-Stuff Super-Licious Bbq Restaurant	1000 Ardmore Blvd	9.0	14	Worth Visiting	3.9	4.0	
1171	Ltf3TUXESd0V9emwx8NXWA	Dive Bar and Grille	2132 East Carson St	26.0	26	Worth Visiting	4.5	4.0	
1172	jAQwIRxZNj2zndM5V9UOpw	Pittsburgh Field Club	121 Field Club Rd	26.0	5	At your own risk	3.6	4.0	
1173	Ypsh993XXes9DZ8Cpyq5Fw	Everyday's A Sundae	6014 Centre Ave	44.0	27	Worth Visiting	4.2	4.0	
1174	f7_AkJ3TJHfxXJdbK4bNAA	C C's Home Made Food	698 Washington Rd	7.0	5	At your own risk	3.8	4.0	
1175	owO2UkNKk9qrWWd_PTYLDA	Area 51 Bbq	4871 Clairton Blvd	4.0	14	At your own risk	3.6	4.0	
1176	YKOKwx7RgJ9SwDC5MdI2gw	Hook Fish & Chicken	1221 Federal St	12.0	23	At your own risk	3.5	4.0	
1177	_-W_hRQRDEqVdO1WKGa-DQ	Max's Allegheny Tavern	537 Suismon St	388.0	202	Must Visit!	3.9	4.0	
1178	av_-ePHJwSSqMtTQbNoL7g	BD's Mongolian Grill	428 S 27th St	801.0	144	Must Visit!	3.4	3.0	
1179	jwoEWuiXruWHUSB8DeesKA	Dasonii Korean Bistro	6520 Steubenville Pike	127.0	47	Worth Visiting	3.9	4.0	
1180	gZCpY4tmSctmHkvPipp3wg	Leon's Caribbean Restaurant	823 E Warrington Ave	33.0	26	Worth Visiting	4.4	4.0	
1181	xZfPdAYeimiruXuGR4nSUA	East End Food Co-Op	7516 Meade St	795.0	97	Must Visit!	4.3	4.0	
1182	w67o_AhcSU_fjVOTlbquXg	Gennaro's Pizza & Pub	1728 E Carson St	41.0	63	At your own risk	2.9	3.0	
1183	66D9bO-p8FG01OfmfX14LA	Eat'n Park	100 Park Manor Dr	145.0	31	At your own risk	3.0	3.0	
1184	_XlO-uEB3ZMA19Q8Ljbipw	Umbrella Cafe	951 Liberty Ave	72.0	65	Must Visit!	4.6	5.0	
1185	DKJ7Gpane3l5AYxLtZhYcg	Seasons	500 Mansfield Ave	2.0	3	Its your say finally!	2.0	2.0	
1186	o6UJLrSQGZzUSsfCxVQryA	Mia Madre Trattoria	649 California Ave	8.0	26	At your own risk	3.7	4.0	
1187	bjI3a8pqjEgz6AUfI3JHLA	Tyma'z Mediteranean & Middle Eastern House	96 Rochester Rd	13.0	15	Worth Visiting	4.1	4.0	
1188	xcmmTXhuMx2fZF2Bt69F4w	Point Brugge Café	401 Hastings St	899.0	514	Jewel of a place!	4.3	4.0	
1189	PBmMvDows5HWIqrEVvNfQQ	Istanbul Sofra	7600 Forbes Ave	1019.0	295	Jewel of a place!	4.4	4.0	
1190	3OmXBXH5pQ0esfccEqZP-A	Boardwalk Sandwich Shop	3536 Saw Mill Run Blvd	9.0	5	Worth Visiting	4.6	5.0	
1191	eNsM5ezjhPQWI6XlUGrUhw	Lin's Asian Fusion	2018 E Carson St	211.0	89	Worth Visiting	3.3	3.0	
1192	rzByiKaj-bLeLz-zKNBQdg	Dairy Queen	2795 Saw Mill Run Blvd	36.0	17	Its your say finally!	2.1	2.0	
1193	YBddInm3xP6k9iOowm1EHw	Dinette	5996 Centre Ave	156.0	146	Must Visit!	3.6	4.0	
1194	zKfTRI1_hGZoxk4ox8zW4A	TCBY Yogurt	Brentwood Towne Square, 4090 Brownsville Rd	2.0	3	Worth Visiting	4.3	4.0	
1195	-Lovf0jkQtvb6Y_WjDn-sw	Sola Pizza	1417 E Carson St	54.0	29	At your own risk	3.4	3.0	
1196	0IhSOm9Vm1JkvRO6XyElGg	Cafe At the Lofts	1001 Progress St	22.0	11	At your own risk	3.7	4.0	
1197	Gm2JaFiMaNDP3RsYociz9w	BRGR Truck	451-499 4th Ave	28.0	13	At your own risk	3.4	3.0	
1198	Mv7N0bU56dhtoDP-m2JOow	Sonoma Grille	947 Penn Ave	463.0	305	Jewel of a place!	3.6	4.0	
1199	8vzMRsSIjkdjwq3u190ohw	Sree's Foods	701 Smithfield St	41.0	50	Worth Visiting	3.8	4.0	
1200	M5Dc39uXDsFzcAGl_ijDzw	GoodFellas Restaurant & Tavern	1915 McCague St	9.0	10	Worth Visiting	4.2	4.0	
1201	YWLkcMOx6YmCxDlLjBG8eA	Great Harvest Bread Co	6401 Penn Ave	69.0	26	Worth Visiting	4.1	4.0	
1202	VxRlBe2wjtycFWSZm1orTA	Piper's Pub	1828 E Carson St	1171.0	317	Jewel of a place!	4.3	4.0	
1203	Fozo0B-y42EhRMomR0K5vQ	Waffallonia	1709 Murray Ave	747.0	258	Jewel of a place!	4.4	4.0	
1204	o75ipeJO4E0Pfvq39jwcQg	Il Burloni La Pizza E Cucina	2101 Greentree Rd	11.0	35	Worth Visiting	3.9	4.0	
1205	85iB_0J9lCRI7jRtmsAlQA	Bobby's Lounge	3304 Saw Mill Run Blvd	22.0	6	Its your say finally!	2.8	3.0	
1206	RwVfX993kWTTZ3XPC9Fi2g	Gorman's Pub	3301 Saw Mill Run Blvd	33.0	6	Worth Visiting	4.0	4.0	
1207	ts4ZmG1Fde5UfQDDskR5eQ	Arby's	808 Liberty Ave	51.0	11	Worth Visiting	4.6	5.0	
1208	5RVbdMA1oVz7GCOIwn1Z3Q	Peppi's	7619 1/2 Penn Ave	35.0	20	Worth Visiting	3.8	4.0	
1209	_Oe8NDjmeYkkHFs7f8CekA	Chakh Le India	4341-4379 Bigelow Blvd	18.0	19	Worth Visiting	4.1	4.0	
1210	JkWRqZ2gSYDdt8Dw1E8oyA	Sojourn Catering & Deli	2350 Noblestown Rd	14.0	11	Worth Visiting	4.8	5.0	
1211	esF6vzW_Owwxj3s5I6nlvg	Di Salla's Pizza Parlor	948 E 8th Ave	6.0	6	Worth Visiting	4.2	4.0	
1212	8B1Hi9253IICz8-5Aw5qrw	Spork	5430 Penn Ave	98.0	100	Must Visit!	4.0	4.0	
1213	8xrwjD-Udv7cm_emVcVo3A	Giovanni's Pizza & Pasta	123 6th St	154.0	147	Worth Visiting	3.1	3.0	
1214	kGGsHP9mfcxtofiswy7ItQ	Panera Bread	1900 Greentree Rd	154.0	24	At your own risk	3.1	3.0	
1215	k7VQD0pbdFN0Ju0yNVrtZQ	The Bloomfield Sandwich Shop	4613 Liberty Ave	72.0	42	Worth Visiting	4.0	4.0	
1216	Z5NhdlLCu--leud_OLcvIA	The Pizza Company	4101 Library Rd	7.0	9	At your own risk	3.4	3.0	
1217	nMUSAPBxlvR8PBPDEsV52g	Lebo Subs	632 Washington Rd	33.0	45	Worth Visiting	4.1	4.0	
1218	p2Nr4d7-MS82opzRCNkbNA	QDOBA Mexican Eats	601 Grant St	74.0	7	At your own risk	3.3	3.0	
1219	Id4FhgQyoU5H7tb_qipP0w	Bob's Sub	215 Smithfield St	81.0	21	At your own risk	3.7	4.0	
1220	aSDQk0wjskLdQRFg2TBt_A	Eggs-R-Us	2350 Noblestown Rd, Ste 13	198.0	92	Must Visit!	3.8	4.0	
1221	FmBKx7mv-jdh6KJ7Vq2v5w	Sweet Basil La Filipiniana	2020 Murray Ave	3.0	12	At your own risk	3.6	4.0	
1222	ccdcyzc1oSucd-qRlnYR0w	New China Inn	4609 Centre Ave	9.0	20	Its your say finally!	2.0	2.0	
1223	RKVYQ00LvK0_FO6Ll7lvOg	Muddy Waters Oyster Bar	130 S Highland Ave	328.0	278	Jewel of a place!	4.3	4.0	
1224	-ZaQKvtRGQA-4FoUE_1s4w	That's Amore	5123 Butler St	22.0	18	Worth Visiting	4.1	4.0	
1225	XUDOc980cjB0PZvVS-T6Eg	Jimmy Wans	1337 Old Freeport Rd	231.0	89	Worth Visiting	3.5	4.0	
1226	BaIRfAJzaqL0VKizwlTciw	Feeney's Weenies	2102 Broadway Ave	10.0	14	Worth Visiting	4.7	5.0	
1227	YO8sWa0wYChH6DQWnE6NFg	P&G's Pamela's Diner	3703 Forbes Ave	633.0	204	Must Visit!	3.7	4.0	
1228	9coZa838egYONxSdTe-wUg	Everest Ethnic Restaurant	4042 Saw Mill Run Blvd, Unit B	30.0	27	Worth Visiting	3.7	4.0	
1229	MrlNl43mM8Y259tKzMj4Mw	Burger King	920 Ohio River Blvd	22.0	5	Its your say finally!	2.8	3.0	
1230	M-P129OlcSg_mxf8fK9ZWA	York Buffet	6302 Robinson Ctr Dr	84.0	46	Its your say finally!	2.4	2.0	
1231	jZARZjPedelwxgCmVRgBQg	Johnny Carino's Italian Restaurant	1000 Sutherland Blvd	26.0	7	Worth Visiting	4.0	4.0	
1232	cbddL2q8uRA38RwycB0FJg	Alexander's Italian Bistro	5104 Liberty Ave	113.0	107	Worth Visiting	3.5	3.0	
1233	G0tUd_gFsRMGY3HXQQ3FJQ	Fox's Pizza Den	902 Brookline Blvd	4.0	9	Worth Visiting	3.9	4.0	
1234	lTG46zyVkZOk6RAR17kqQQ	Chubby's Pizza & Hoagies Northside	3627 California Ave	20.0	20	Its your say finally!	2.4	2.0	
1235	a5mpYojV1dX7XCkAa1qq1A	Corelife Eatery	8009 McKnight Rd	39.0	31	Worth Visiting	3.8	4.0	
1236	1JbrO_ZoY6a8R3llJHVzUQ	Taco Bell	1000-1004 Ridge Ave	47.0	15	Its your say finally!	2.5	3.0	
1237	XjAb0mxgCtq96pWWJjUBAg	Buca di Beppo Italian Restaurant	6600 Robinson Centre Dr	97.0	63	At your own risk	2.7	3.0	
1238	r2UzW3YrmpxxkpTOuqOdJA	Little Caesars	809 West View Park Dr	1.0	3	Its your say finally!	1.3	1.0	
1239	ysJo5Jdo29XOBCnKrbUKWg	Paris 66	6018 Centre Ave	229.0	203	Must Visit!	3.6	4.0	
1240	eVyEkAUx0BIFf_c1MVeUhw	Little Nipper's Pizza	303 Beverly Rd	6.0	12	Its your say finally!	2.2	2.0	
1241	iZ8kxuXQbRS2d_HedRk55g	Rusty Dory Pub	850 Ohio River Blvd	32.0	16	At your own risk	3.4	3.0	
1242	D2nfOrnJ2OBlX_428sKyMg	Noodles & Company	476 McMaster Way	338.0	67	At your own risk	3.2	3.0	
1243	rOHLBGBcWzlxdvNI6squgQ	Bea Taco Town	2957 Banksville Rd	77.0	66	Worth Visiting	3.9	4.0	
1244	GnFvPN1sCMbho2ItzuPemw	Domino's Pizza	1001 E Carson St	13.0	21	Its your say finally!	1.9	2.0	
1245	WXd7r6Yvjxhyo1L6R3lQMA	Mario's South Side Saloon	1514 E Carson St	340.0	84	Worth Visiting	3.2	3.0	
1246	sH3zUEyNXNYzuaU9UomKqA	Burma-Tokyo	320 Atwood St	53.0	38	Worth Visiting	4.0	4.0	
1247	WSAN2er3DhaZ8ybNStxCbw	The Isaly Company	448 Perry Hwy	75.0	26	Worth Visiting	3.8	4.0	
1248	0tsl6aGhI-4nJgeVRfC3HQ	Mr. Beaners Drive-Thru Weiners	6520 Saltsburg Rd	1.0	6	At your own risk	3.8	4.0	
1249	9d2wp4ddmkFSnUWjLv0mTQ	Folino's Ristorante	1719 E Carson St	6.0	7	At your own risk	3.6	4.0	
1250	rreIYrzI9U052p7nN_qogA	Pittsburgh Poke	500 Liberty Ave	57.0	74	Must Visit!	4.5	5.0	
1251	odfX0wO7fOyqa8oobxh96w	Fu Lai Chinese Restaurant	525 Penn Ave	22.0	33	Its your say finally!	2.6	3.0	
1252	qME1CvFxSrhqE6-YGcp3Rw	Steel Cactus	1831 E Carson St	229.0	120	Worth Visiting	2.9	3.0	
1253	S2icYFHPsV_OSCvbI3YiTg	Fresh Corner	120 5th Ave, Ste 5	21.0	3	At your own risk	3.3	3.0	
1254	hUCujBvgttk5jNh_uQwi2Q	Spak Brothers Pizza and More	5107 Penn Ave	390.0	219	Jewel of a place!	4.1	4.0	
1255	jhP9rUsV-KvgHu1n--7Q3w	Khoo's Garden	1130 Perry Hwy, Ste 26	12.0	21	At your own risk	3.5	3.0	
1256	8mx_TpMhpFLdQi_K5aPdOg	Bruegger's Bagels	26 Market St	178.0	27	Its your say finally!	2.3	2.0	
